User ID*,Test ID*,Completion Date/Time,Due Date/Time‡,Comments,Request Date/Time*,Registration Date/Time*,Score,Transcript Status*,Transcript Action,Due Date Action type,Archived,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Training Points,Training Badge
1171,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2021-11-16 16:54:17,Update ONLY for this transcript,,2021-11-16 15:22:37,2021-11-16 15:22:37,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1171,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2021-11-16 19:17:23,Update ONLY for this transcript,,2021-11-16 15:22:37,2021-11-16 15:22:37,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1171,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2021-11-17 21:45:21,Update ONLY for this transcript,,2021-11-16 15:22:37,2021-11-16 15:22:37,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_7QC Overview_Library,2021-11-17 19:42:17,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_Basic Statistics_Library,2021-11-17 21:09:29,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_Measures of Central Tendency_Library,2021-11-17 21:34:30,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,2021-11-17 19:51:10,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,2021-11-17 20:20:17,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2021-11-17 20:44:59,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2021-11-17 20:59:14,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1422,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2021-11-17 21:55:32,Update ONLY for this transcript,,2021-11-17 17:34:07,2021-11-17 17:34:07,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1521,Practical Problem Solving_Clarify Problem_Library,2019-04-16 19:56:59,Update ONLY for this transcript,,2019-04-16 19:55:52,2019-04-16 19:55:52,91,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1521,Practical Problem Solving_PDCA _Library,2019-04-16 19:39:04,Update ONLY for this transcript,,2019-04-16 19:38:14,2019-04-16 19:38:14,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1521,Practical Problem Solving_PPS Overview_Library,2019-04-16 19:27:08,Update ONLY for this transcript,,2019-04-16 19:25:34,2019-04-16 19:25:34,50,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Kaizen Leadership_Kaizen Leadership Overview_Library,,Update ONLY for this transcript,,2020-07-23 12:51:32,2020-07-23 12:51:32,0,Registered,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_Basic Statistics_Library,2022-12-01 23:02:21,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_Measures of Central Tendency_Library,2022-12-01 23:09:43,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,2022-12-01 20:34:27,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,2022-12-01 22:11:29,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,83,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2022-12-01 22:21:32,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2022-12-01 22:39:52,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1634,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2022-12-01 23:31:40,Update ONLY for this transcript,,2021-02-12 15:35:12,2021-02-12 15:35:12,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Compliance_FMEA Part I Quiz,2018-12-07 20:50:39,Update ONLY for this transcript,,2018-12-07 16:58:27,2018-12-07 16:58:27,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_7QC Overview_Library,2021-11-20 16:18:38,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_Basic Statistics_Library,2021-11-20 17:40:48,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,93,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_Measures of Central Tendency_Library,2021-11-20 17:49:58,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,2021-11-20 16:29:45,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,2021-11-20 17:07:50,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2021-11-20 17:16:20,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2021-11-20 17:32:26,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2021-11-21 15:26:51,Update ONLY for this transcript,,2021-11-20 16:03:49,2021-11-20 16:03:49,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1817,Requirement_Failure Mode and Effects Analysis Exam,2018-12-07 21:05:52,Update ONLY for this transcript,,2018-12-07 16:58:27,2018-12-07 16:58:27,86,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1824,Kaizen Leadership_Kaizen Leadership Overview_Library,2020-03-19 03:21:46,Update ONLY for this transcript,,2020-03-19 03:15:19,2020-03-19 03:15:19,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_7QC Overview_Library,2021-02-12 01:37:51,Update ONLY for this transcript,,2021-02-12 01:35:45,2021-02-12 01:35:45,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_Basic Statistics_Library,2021-02-12 03:09:11,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,93,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_Measures of Central Tendency_Library,2021-02-12 03:20:39,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,2021-02-12 01:44:49,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,2021-02-12 02:24:58,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2021-02-12 02:34:22,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2021-02-12 02:59:01,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1839,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2021-02-12 03:46:54,Update ONLY for this transcript,,2021-02-12 01:07:04,2021-02-12 01:07:04,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1900,Compliance_FMEA Part I Quiz,2018-06-08 19:59:07,Update ONLY for this transcript,,2018-03-08 20:07:52,2018-03-08 20:07:52,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1900,Requirement_Failure Mode and Effects Analysis Exam,2018-06-08 20:27:04,Update ONLY for this transcript,,2018-03-08 20:07:52,2018-03-08 20:07:52,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_7QC Overview_Library,2021-11-11 17:06:25,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_Basic Statistics_Library,2021-12-11 00:34:11,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_Measures of Central Tendency_Library,2021-12-11 00:41:54,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,2021-11-11 22:35:26,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,2021-11-11 23:58:23,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,2021-12-11 00:07:46,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,2021-12-11 00:23:40,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,80,Completed,,Update ONLY for this transcript,0,False,False,,,,,
1917,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,2021-12-11 00:59:41,Update ONLY for this transcript,,2021-11-11 16:43:58,2021-11-11 16:43:58,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
2033,Problem Solving - 7 Tools_7QC Overview_Library,2021-11-23 20:41:22,Update ONLY for this transcript,,2021-11-23 20:24:31,2021-11-23 20:24:31,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
2033,Problem Solving - 7 Tools_Basic Statistics_Library,2021-11-23 21:30:44,Update ONLY for this transcript,,2021-11-23 20:24:31,2021-11-23 20:24:31,100,Completed,,Update ONLY for this transcript,0,False,False,,,,,
