User ID*,Session ID*,Transcript Status,Score,Pass/Fail,Request Date/Time,Registration Date/Time,Completion Date/Time,Due Date/Time,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments*,Archived
3689,Leadership_Emotional Intelligence Training-0001,,,,09/16/2019 16:58:18.000,09/16/2019 16:58:18.000,10/24/2019 14:55:00.000,,,,,,,,0
3709,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
3716,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,03/30/2017 00:00:00.000,,,,,,,,0
3716,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
3738,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
3738,Leadership_Emotional Intelligence Training-0002,,,,2019-07-10 17:05:54,2019-07-10 17:05:54,10/24/2019 14:55:00.000,,,,,,,,0
3788,Computer & Software_Microsoft Outlook Class,,,,10/22/2015 08:00:00.000,10/22/2015 08:00:00.000,10/22/2015 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
3788,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
3788,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
3788,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
3788,Computer_FileHold Class,,,,2015-12-11 08:00:00,2015-12-11 08:00:00,2015-12-11 00:00:00,,,,,,,,0
3788,Safety_Token Yochi Class,,,,2017-10-08 08:00:00,2017-10-08 08:00:00,2017-10-08 00:00:00,,,,,,,,0
3790,Compliance_LIVE Fire Extinguisher Training_MO-0117,,,,03/29/2023 15:33:05.000,03/29/2023 15:33:05.000,2023-04-04 13:20:00,,,,,,,,0
3881,Core_ Core Operator Training (AGGU) Class,,,,09/23/2015 08:00:00.000,09/23/2015 08:00:00.000,09/23/2015 00:00:00.000,,,,,,,,0
3888,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,07/14/2017 00:00:00.000,,,,,,,,0
3906,Computer_Excel Basic-0011,,,,01/18/2019 21:10:51.000,01/18/2019 21:10:51.000,2019-08-02 17:25:00,,,,,,,,0
3920,Computer & Software_Microsoft Outlook Class,,,,2015-03-12 08:00:00,2015-03-12 08:00:00,2015-03-12 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
3920,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
3971,Leadership_Emotional Intelligence Training-0001,,,,09/16/2019 13:24:10.000,09/16/2019 13:24:10.000,10/24/2019 14:55:00.000,,,,,,,,0
3972,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:18:51.000,12/13/2018 20:18:51.000,04/26/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
3972,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:26:51.000,12/13/2018 20:26:51.000,2018-07-06 22:00:00,,,,,,,,0
3988,Core_ Core Operator Training (AGGU) Class,,,,09/16/2015 08:00:00.000,09/16/2015 08:00:00.000,09/16/2015 00:00:00.000,,,,,,,,0
4014,Train the Trainer_Overhead Crane Instructor Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
4059,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
4059,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
4063,Computer Skills_Excel Basic Class,,,,06/26/2017 08:00:00.000,06/26/2017 08:00:00.000,06/30/2017 00:00:00.000,,,,,,,,0
4063,Technical_Fanuc Level I (Ranken) Class,,,,04/27/2018 19:00:10.000,04/27/2018 19:00:10.000,2018-05-04 20:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
4063,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:16:45.000,12/13/2018 20:16:45.000,2018-12-04 22:00:00,,,,,,,,0
4125,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
4125,Safety_Token Yochi Class,,,,06/22/2017 08:00:00.000,06/22/2017 08:00:00.000,06/22/2017 00:00:00.000,,,,,,,,0
4160,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
4185,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:37:12.000,12/13/2018 16:37:12.000,01/15/2018 14:30:00.000,,,,,,,,0
4185,Leadership_Emotional Intelligence Training-0001,,,,09/23/2019 16:34:35.000,09/23/2019 16:34:35.000,10/24/2019 14:55:00.000,,,,,,,,0
4205,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
4280,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
4280,Safety_Token Yochi Class,,,,2017-10-08 08:00:00,2017-10-08 08:00:00,2017-10-08 00:00:00,,,,,,,,0
4296,Computer Skills_Excel Intermediate Class,,,,02/18/2019 16:47:55.000,02/18/2019 16:47:55.000,02/15/2019 16:45:00.000,,,,,,,,0
4296,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
4296,Technical_Fanuc Level I (Ranken) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,2017-09-02 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
4296,Technical_Fanuc Level II (Ranken) Class,,,,03/13/2017 08:00:00.000,03/13/2017 08:00:00.000,03/16/2017 00:00:00.000,,,,,,,,0
4296,Technical_Fanuc Level III (Ranken) Class,,,,04/17/2017 08:00:00.000,04/17/2017 08:00:00.000,04/20/2017 00:00:00.000,,,,,,,,0
4386,Computer & Software_JDE Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
4386,Computer & Software_Microsoft Outlook Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
4386,Computer & Software_Shop Floor Data Entry Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
4386,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:48:56.000,12/13/2018 14:48:56.000,2018-11-01 13:00:00,,,,,,,,0
4386,Computer_FileHold Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
4386,Core_ Core Operator Training (AGGU) Class,,,,2015-05-08 08:00:00,2015-05-08 08:00:00,2015-05-08 00:00:00,,,,,,,,0
4386,Legal_FMLA for Management (AGG specifics) Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
4386,Safety_Token Yochi Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
4386,Train the Trainer_Overhead Crane Instructor Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
4420,Auditor Training (vendor) Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,03/29/2017 00:00:00.000,,,,,,,,0
10008,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 14:21:11.000,10/22/2018 14:21:11.000,08/30/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
10008,Technical_Fanuc Level II (Ranken) Class,,,,10/22/2018 14:09:35.000,10/22/2018 14:09:35.000,09/27/2018 22:00:00.000,,,,,,,,0
10036,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
10036,Leadership_Emotional Intelligence Training-0001,,,,09/13/2019 10:52:16.000,09/13/2019 10:52:16.000,10/24/2019 14:55:00.000,,,,,,,,0
10103,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
10131,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
10131,Safety_Token Yochi Class,,,,09/18/2017 08:00:00.000,09/18/2017 08:00:00.000,09/18/2017 00:00:00.000,,,,,,,,0
10341,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:51:19.000,12/13/2018 15:51:19.000,01/13/2018 01:00:00.000,,,,,,,,0
10341,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
10505,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
10509,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
10650,Core_ Core Operator Training (AGGU) Class,,,,10/16/2015 08:00:00.000,10/16/2015 08:00:00.000,10/16/2015 00:00:00.000,,,,,,,,0
10883,Computer & Software_JDE Class,,,,09/19/2017 08:00:00.000,09/19/2017 08:00:00.000,09/19/2017 00:00:00.000,,,,,,,,0
10883,Computer & Software_Microsoft Outlook Class,,,,09/15/2017 08:00:00.000,09/15/2017 08:00:00.000,09/15/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
10883,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
10883,Computer_FileHold Class,,,,09/25/2017 08:00:00.000,09/25/2017 08:00:00.000,09/25/2017 00:00:00.000,,,,,,,,0
10883,Safety_Token Yochi Class,,,,09/13/2017 08:00:00.000,09/13/2017 08:00:00.000,09/13/2017 00:00:00.000,,,,,,,,0
11295,Computer_FileHold Class,,,,03/31/2017 08:00:00.000,03/31/2017 08:00:00.000,03/31/2017 00:00:00.000,,,,,,,,0
11295,Leadership_Emotional Intelligence Training-0001,,,,2019-10-10 16:45:21,2019-10-10 16:45:21,10/24/2019 14:55:00.000,,,,,,,,0
11653,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
11696,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
11696,Leadership_Emotional Intelligence Training-0002,,,,2019-12-09 22:00:42,2019-12-09 22:00:42,10/24/2019 14:55:00.000,,,,,,,,0
12056,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
12443,Core_ Core Operator Training (AGGU) Class,,,,09/22/2015 08:00:00.000,09/22/2015 08:00:00.000,09/22/2015 00:00:00.000,,,,,,,,0
12443,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:04:25.000,12/13/2018 20:04:25.000,03/15/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
12443,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:10:57.000,12/13/2018 20:10:57.000,03/22/2018 22:00:00.000,,,,,,,,0
12683,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
12683,Leadership_Emotional Intelligence Training-0001,,,,09/13/2019 12:37:18.000,09/13/2019 12:37:18.000,10/24/2019 14:55:00.000,,,,,,,,0
15004,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
18821,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
18821,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 13:50:19.000,10/22/2018 13:50:19.000,10/18/2018 14:50:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
18821,Technical_Fanuc Level II (Ranken) Class,,,,11/19/2018 15:00:53.000,11/19/2018 15:00:53.000,11/16/2018 15:10:00.000,,,,,,,,0
41308,Technical_Fanuc Level I (Ranken)-0002,,,,07/26/2021 19:48:27.000,07/26/2021 19:48:27.000,,,,,,,,,0
42122,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
42122,Safety_Token Yochi Class,,,,2019-07-06 20:40:37,2019-07-06 20:40:37,2019-07-06 20:40:00,,,,,,,,0
42122,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:24:38.000,12/13/2018 20:24:38.000,2018-10-05 22:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
42726,Computer_FileHold Class,,,,11/29/2016 08:00:00.000,11/29/2016 08:00:00.000,11/29/2016 00:00:00.000,,,,,,,,0
43211,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,07/14/2017 00:00:00.000,,,,,,,,0
43211,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:10:57.000,12/13/2018 20:10:57.000,03/22/2018 22:00:00.000,,,,,,,,0
43883,Core_ Core Operator Training (AGGU) Class,,,,11/17/2014 08:00:00.000,11/17/2014 08:00:00.000,11/21/2014 00:00:00.000,,,,,,,,0
44085,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44091,Computer & Software_JDE Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
44091,Computer & Software_Microsoft Outlook Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
44091,Computer & Software_Shop Floor Data Entry Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
44091,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:49:26.000,12/13/2018 15:49:26.000,2018-12-01 01:00:00,,,,,,,,0
44091,Computer_FileHold Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
44091,Legal_FMLA for Management (AGG specifics) Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
44091,Safety_Token Yochi Class,,,,10/25/2017 08:00:00.000,10/25/2017 08:00:00.000,10/25/2017 00:00:00.000,,,,,,,,0
44332,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44380,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44381,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44440,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44652,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
44652,Safety_Token Yochi Class,,,,05/24/2019 15:05:10.000,05/24/2019 15:05:10.000,2018-09-11 16:05:00,,,,,,,,0
44652,Train the Trainer_Overhead Crane Instructor Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
44715,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
45218,Computer Skills_Excel Basic Class,,,,07/24/2017 08:00:00.000,07/24/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,,0
45218,Computer Skills_Excel Intermediate Class,,,,2017-07-08 08:00:00,2017-07-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
45218,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
45223,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
45277,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:26:51.000,12/13/2018 20:26:51.000,2018-07-06 22:00:00,,,,,,,,0
45279,Computer_Excel Basic-0001,,,,11/21/2018 21:18:35.000,11/21/2018 21:18:35.000,11/30/2018 19:35:00.000,,,,,,,,0
45279,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
45279,Safety_Token Yochi Class,,,,10/27/2017 08:00:00.000,10/27/2017 08:00:00.000,10/27/2017 00:00:00.000,,,,,,,,0
45292,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
45292,Safety_Token Yochi Class,,,,2017-09-08 08:00:00,2017-09-08 08:00:00,2017-09-08 00:00:00,,,,,,,,0
45492,Computer & Software_JDE Class,,,,2017-02-11 08:00:00,2017-02-11 08:00:00,2017-02-11 00:00:00,,,,,,,,0
45492,Computer & Software_Microsoft Outlook Class,,,,10/27/2017 08:00:00.000,10/27/2017 08:00:00.000,10/27/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
45492,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
45492,Computer_FileHold Class,,,,2017-06-11 08:00:00,2017-06-11 08:00:00,2017-06-11 00:00:00,,,,,,,,0
45492,Legal_FMLA for Management (AGG specifics) Class,,,,2017-10-11 08:00:00,2017-10-11 08:00:00,2017-10-11 00:00:00,,,,,,,,0
45492,Safety_Token Yochi Class,,,,2017-10-08 08:00:00,2017-10-08 08:00:00,2017-10-08 00:00:00,,,,,,,,0
45493,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:49:26.000,12/13/2018 15:49:26.000,2018-12-01 01:00:00,,,,,,,,0
45493,Safety_Token Yochi Class,,,,06/20/2017 08:00:00.000,06/20/2017 08:00:00.000,06/20/2017 00:00:00.000,,,,,,,,0
45647,Leadership_Emotional Intelligence Training-0002,,,,09/16/2019 16:56:03.000,09/16/2019 16:56:03.000,10/24/2019 14:55:00.000,,,,,,,,0
45677,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,07/14/2017 00:00:00.000,,,,,,,,0
46048,Computer & Software_JDE Class,,,,08/30/2018 15:25:40.000,08/30/2018 15:25:40.000,08/14/2018 15:25:00.000,,,,,,,,0
46048,Computer & Software_Microsoft Outlook Class,,,,08/30/2018 15:46:05.000,08/30/2018 15:46:05.000,2018-07-08 15:45:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
46048,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
46048,Computer_FileHold Class,,,,08/30/2018 15:32:54.000,08/30/2018 15:32:54.000,08/20/2018 15:30:00.000,,,,,,,,0
46048,Legal_FMLA for Management (AGG specifics) Class,,,,08/30/2018 15:22:07.000,08/30/2018 15:22:07.000,08/28/2018 15:20:00.000,,,,,,,,0
46048,Safety_Token Yochi Class,,,,08/30/2018 15:36:44.000,08/30/2018 15:36:44.000,2018-07-08 15:35:00,,,,,,,,0
46125,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
46179,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:22:56.000,12/13/2018 20:22:56.000,2018-03-05 22:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
46528,Technical_Fanuc Level I (Ranken)-0001,,,,2021-12-07 20:59:22,2021-12-07 20:59:22,07/22/2021 15:55:00.000,,,,,,,,0
46528,Technical_Fanuc Level I (Ranken)-0004,,,,08/23/2021 13:52:17.000,08/23/2021 13:52:17.000,2021-02-09 22:00:00,,,,,,,,0
46624,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
46690,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
46690,Safety_Token Yochi Class,,,,06/29/2017 08:00:00.000,06/29/2017 08:00:00.000,06/29/2017 00:00:00.000,,,,,,,,0
47032,Computer & Software_JDE Class,,,,2017-02-05 08:00:00,2017-02-05 08:00:00,2017-02-05 00:00:00,,,,,,,,0
47032,Computer & Software_Microsoft Outlook Class,,,,04/28/2017 08:00:00.000,04/28/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
47032,Computer & Software_Shop Floor Data Entry Class,,,,2017-10-05 08:00:00,2017-10-05 08:00:00,2017-10-05 00:00:00,,,,,,,,0
47032,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
47032,Computer_FileHold Class,,,,2017-09-05 08:00:00,2017-09-05 08:00:00,2017-09-05 00:00:00,,,,,,,,0
47032,Core_ Core Operator Training (AGGU) Class,,,,07/22/2015 08:00:00.000,07/22/2015 08:00:00.000,07/22/2015 00:00:00.000,,,,,,,,0
47032,Legal_FMLA for Management (AGG specifics) Class,,,,05/15/2017 08:00:00.000,05/15/2017 08:00:00.000,05/15/2017 00:00:00.000,,,,,,,,0
47032,Safety_Token Yochi Class,,,,10/24/2017 08:00:00.000,10/24/2017 08:00:00.000,10/24/2017 00:00:00.000,,,,,,,,0
47168,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
47776,Computer & Software_JDE Class,,,,08/30/2018 15:25:40.000,08/30/2018 15:25:40.000,08/14/2018 15:25:00.000,,,,,,,,0
47776,Computer & Software_Microsoft Outlook Class,,,,08/30/2018 15:46:05.000,08/30/2018 15:46:05.000,2018-07-08 15:45:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
47776,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
47776,Computer_FileHold Class,,,,08/30/2018 15:32:54.000,08/30/2018 15:32:54.000,08/20/2018 15:30:00.000,,,,,,,,0
47776,Legal_FMLA for Management (AGG specifics) Class,,,,08/30/2018 15:22:07.000,08/30/2018 15:22:07.000,08/28/2018 15:20:00.000,,,,,,,,0
47776,Safety_Token Yochi Class,,,,08/30/2018 15:36:44.000,08/30/2018 15:36:44.000,2018-07-08 15:35:00,,,,,,,,0
47778,Onboarding_Mentor Certification Training-0031,,,,08/24/2021 15:24:53.000,08/24/2021 15:24:53.000,08/25/2021 03:00:00.000,,,,,,,,0
48623,Core_ Core Operator Training (AGGU) Class,,,,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,09/30/2015 00:00:00.000,,,,,,,,0
48721,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
48721,Safety_Token Yochi Class,,,,2017-11-08 08:00:00,2017-11-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
48729,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
49362,Computer_Excel Basic-0011,,,,01/14/2019 19:31:02.000,01/14/2019 19:31:02.000,2019-08-02 17:25:00,,,,,,,,0
49855,Computer Skills_Excel Basic Class,,,,06/26/2017 08:00:00.000,06/26/2017 08:00:00.000,06/30/2017 00:00:00.000,,,,,,,,0
49855,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,07/14/2017 00:00:00.000,,,,,,,,0
49855,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
49855,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
50622,Computer & Software_JDE Class,,,,12/16/2015 08:00:00.000,12/16/2015 08:00:00.000,12/16/2015 00:00:00.000,,,,,,,,0
50622,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
50622,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:37:12.000,12/13/2018 16:37:12.000,01/15/2018 14:30:00.000,,,,,,,,0
50622,Computer_FileHold Class,,,,2015-12-11 08:00:00,2015-12-11 08:00:00,2015-12-11 00:00:00,,,,,,,,0
50622,Safety_Token Yochi Class,,,,09/28/2017 08:00:00.000,09/28/2017 08:00:00.000,09/28/2017 00:00:00.000,,,,,,,,0
50676,Onboarding_Mentor Certification Training-0031,,,,08/24/2021 15:24:53.000,08/24/2021 15:24:53.000,08/25/2021 03:00:00.000,,,,,,,,0
50789,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
50789,Core_ Core Operator Training (AGGU) Class,,,,10/26/2015 08:00:00.000,10/26/2015 08:00:00.000,10/26/2015 00:00:00.000,,,,,,,,0
51116,Computer & Software_JDE Class,,,,2017-02-11 08:00:00,2017-02-11 08:00:00,2017-02-11 00:00:00,,,,,,,,0
51116,Computer & Software_Microsoft Outlook Class,,,,10/27/2017 08:00:00.000,10/27/2017 08:00:00.000,10/27/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
51116,Computer Skills_Excel Basic Class,,,,04/24/2017 08:00:00.000,04/24/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,,0
51116,Computer Skills_Excel Intermediate Class,,,,05/15/2017 08:00:00.000,05/15/2017 08:00:00.000,05/19/2017 00:00:00.000,,,,,,,,0
